intensity,readability,perplexity,lex_diversity,word_count,bleu
1,1.03,326.2127990722656,0.6925207756232687,361,
2,-108.67,543.71630859375,0.27961819202695115,1781,
3,-199.72,573.3663330078125,0.4222766217870257,817,
4,-44.89,780.72021484375,0.24865951742627346,1492,
5,-24.26,277.9720458984375,0.6284584980237155,506,
1,45.59,26.849979400634766,0.558974358974359,390,
2,43.83,17.845277786254883,0.49002849002849,351,
3,-57.74,617.3001708984375,0.2092901878914405,1916,
4,21.84,24.442873001098633,0.5799457994579946,369,
5,15.14,24.917116165161133,0.5159420289855072,345,
1,17.07,615.6196899414062,0.46296296296296297,594,
2,-7.1,574.9824829101562,0.6577319587628866,485,
3,13.48,35.835693359375,0.6289855072463768,345,
4,34.7,310.381591796875,0.6928571428571428,280,
5,12.71,648.7318725585938,0.31649122807017543,1425,
1,-55.32,677.3483276367188,0.5827814569536424,755,
2,10.57,241.67333984375,0.7340153452685422,391,
3,27.93,17.184194564819336,0.6261398176291794,329,
4,-34.18,210.79153442382812,0.7095238095238096,420,
5,-28.83,210.8629150390625,0.548728813559322,944,
1,39.26,27.515886306762695,0.6415094339622641,265,
2,-4.97,98.35688781738281,0.6629213483146067,356,
3,30.7,21.18539047241211,0.5833333333333334,408,
4,24.31,208.6715850830078,0.5894988066825776,419,
5,-0.68,163.27005004882812,0.7133333333333334,300,
1,-13.53,531.8844604492188,0.8125,256,
2,16.4,462.2282409667969,0.5782312925170068,441,
3,28.74,697.2313232421875,0.5404339250493096,507,
4,31.38,468.1886901855469,0.5818181818181818,440,
5,17.78,47.44601058959961,0.6111111111111112,396,
1,33.78,246.52207946777344,0.6486486486486487,259,
2,-13.5,417.7630920410156,0.7975206611570248,242,
3,-53.35,834.9880981445312,0.4816326530612245,490,
4,-16.58,523.5902099609375,0.7493403693931399,379,
5,-69.9,1127.40869140625,0.5409556313993175,586,
1,-172.31,726.9229125976562,0.11044874979301209,6039,
2,-71.41,627.5084838867188,0.20741023682200152,2618,
3,48.61,519.2686767578125,0.6274864376130199,553,
4,-85.53,566.748291015625,0.6352941176470588,340,
5,5.84,425.26153564453125,0.6578171091445427,339,
1,42.55,608.1333618164062,0.6098130841121495,428,
2,10.4,230.93653869628906,0.6160458452722063,349,
3,12.77,20.705415725708008,0.5545171339563862,321,
4,7.05,26.337478637695312,0.6204819277108434,332,
5,17.07,44.588375091552734,0.5722543352601156,346,
1,-7.98,192.5753631591797,0.761744966442953,298,
2,1.54,186.8205108642578,0.6419753086419753,486,
3,-31.3,471.3720703125,0.6547368421052632,475,
4,-10.04,207.12283325195312,0.6233183856502242,446,
5,-58.2,223.2578887939453,0.6822810590631364,491,
1,4.51,156.6920166015625,0.7421383647798742,318,
2,-10.25,480.35125732421875,0.45348837209302323,946,
3,25.73,143.2442169189453,0.637223974763407,317,
4,-7.71,262.3409423828125,0.7558823529411764,340,
5,-30.25,496.47015380859375,0.8618421052631579,152,
1,-52.74,427.2868347167969,0.4493927125506073,741,
2,-15.9,338.06280517578125,0.7132352941176471,408,
3,12.4,323.4743957519531,0.5823665893271461,431,
4,4.38,246.98907470703125,0.6568364611260054,373,
5,1.81,514.5498046875,0.7547683923705722,367,
1,20.35,657.4012451171875,0.8405797101449275,207,
2,18.02,312.9244079589844,0.6639784946236559,372,
3,32.26,334.8156433105469,0.5296523517382413,489,
