intensity,readability,perplexity,lex_diversity,word_count,bleu
1,-20.34,141.5679473876953,0.6253869969040248,323,
2,6.74,37.43917465209961,0.5320088300220751,453,
3,-20.19,463.8908996582031,0.46790540540540543,592,
4,-4.03,65.97423553466797,0.6528925619834711,363,
5,-3.41,471.80877685546875,0.7043478260869566,460,
1,31.51,14.705739974975586,0.4984423676012461,321,
2,36.08,28.222475051879883,0.5209580838323353,334,
3,-37.01,744.6572875976562,0.4329268292682927,656,
4,-43.71,510.8837890625,0.5294117647058824,578,
5,17.23,32.13624572753906,0.6241830065359477,306,
1,18.18,45.25164031982422,0.4460093896713615,426,
2,2.96,165.95208740234375,0.28199791883454733,961,
3,32.57,27.115236282348633,0.3796680497925311,482,
4,-4.36,284.8304443359375,0.3891891891891892,555,
5,-190.94,308.0732727050781,0.22785643727362528,3037,
1,2.12,504.5782470703125,0.5600739371534196,541,
2,7.12,241.14163208007812,0.6752577319587629,388,
3,-30.37,537.6688842773438,0.4186046511627907,645,
4,39.26,53.150428771972656,0.6290322580645161,310,
5,35.37,13.796920776367188,0.4984894259818731,331,
1,11.86,156.39425659179688,0.45276292335115864,561,
2,43.56,8.261836051940918,0.4281842818428184,369,
3,-0.27,367.77020263671875,0.6440677966101694,413,
4,-16.47,375.31988525390625,0.6349206349206349,378,
5,35.2,36.14746856689453,0.5892857142857143,336,
1,-64.35,819.9374389648438,0.6676557863501483,337,
2,15.34,246.46365356445312,0.7011834319526628,338,
3,16.63,355.0015869140625,0.5807228915662651,415,
4,-22.67,288.95135498046875,0.5890736342042755,421,
5,4.65,91.97061157226562,0.6100278551532033,359,
1,43.46,23.18474769592285,0.5766016713091922,359,
2,25.53,49.6890869140625,0.58994708994709,378,
3,2.01,633.4794921875,0.8292682926829268,246,
4,-45.74,635.187255859375,0.78,300,
5,8.07,262.2409973144531,0.7146739130434783,368,
1,24.68,15.601143836975098,0.547550432276657,347,
2,18.79,28.427257537841797,0.6258278145695364,302,
3,35.0,110.4917984008789,0.7214285714285714,280,
4,-4.39,374.80841064453125,0.3888213851761847,823,
5,-0.4,426.9996643066406,0.702819956616052,461,
1,53.75,36.28487777709961,0.6235294117647059,340,
2,35.99,347.6279602050781,0.5839080459770115,435,
3,35.95,238.57261657714844,0.6173913043478261,460,
4,18.66,449.098876953125,0.4089264173703257,829,
5,4.99,314.37213134765625,0.7668711656441718,326,
1,-6.16,230.29554748535156,0.7464285714285714,280,
2,25.42,18.75288963317871,0.5028735632183908,348,
3,13.11,406.2247314453125,0.6211764705882353,425,
4,-23.41,479.59918212890625,0.334,1000,
5,-24.16,312.2435302734375,0.6306306306306306,444,
1,-92.02,473.8458251953125,0.3674911660777385,849,
2,-75.13,866.9991455078125,0.12541546643031243,4513,
3,-33.89,541.216552734375,0.5956937799043063,418,
4,-11.74,745.6678466796875,0.6595092024539877,326,
5,33.25,665.5680541992188,0.5787037037037037,648,
1,25.29,19.346532821655273,0.6203389830508474,295,
2,-25.95,690.244873046875,0.7068062827225131,382,
3,24.71,27.393705368041992,0.6333333333333333,360,
4,13.62,30.546546936035156,0.6269035532994924,394,
5,-12.07,452.6002502441406,0.6457883369330454,463,
1,-26.83,431.4528503417969,0.603112840466926,514,
2,-57.92,664.4566040039062,0.6088631984585742,519,
3,-23.61,689.2996215820312,0.6346153846153846,468,
4,5.22,51.719093322753906,0.660377358490566,265,
5,-32.41,609.7099609375,0.6216867469879518,415,
1,-5.68,292.8368225097656,0.6372549019607843,306,
2,-23.99,409.50469970703125,0.6206088992974239,427,
3,-62.82,572.0369262695312,0.07944895263257218,5299,
4,-15.09,496.7488708496094,0.6913183279742765,311,
5,-108.5,969.8223266601562,0.4132985658409387,767,
1,22.18,62.59410095214844,0.5753846153846154,325,
2,21.26,152.57801818847656,0.5113350125944585,397,
3,9.11,199.8857879638672,0.6193853427895981,423,
4,20.58,23.0144100189209,0.5117056856187291,299,
5,-4.19,533.0869750976562,0.3147502903600465,861,
1,12.9,194.10435485839844,0.5607843137254902,510,
2,-46.01,416.3519287109375,0.5221088435374149,588,
3,7.22,245.57408142089844,0.5737704918032787,549,
4,16.05,169.78961181640625,0.7616822429906542,214,
5,-34.28,514.8330078125,0.7408637873754153,301,
1,25.02,152.02877807617188,0.6022727272727273,352,
2,37.57,137.84603881835938,0.5272277227722773,404,
3,41.54,259.8905944824219,0.5818181818181818,715,
4,29.69,12.625203132629395,0.5015479876160991,323,
5,-18.47,407.810546875,0.5652173913043478,575,
1,-25.17,675.912841796875,0.7331786542923434,431,
2,14.33,62.53801345825195,0.5717948717948718,390,
3,1.81,638.0054321289062,0.47010309278350515,485,
4,-8.72,546.6085205078125,0.6264236902050114,439,
5,-69.08,540.3233032226562,0.5212418300653595,612,
1,27.22,228.76644897460938,0.3666997026759167,1009,
2,8.34,417.39910888671875,0.5638095238095238,525,
3,-17.11,417.2675476074219,0.4774011299435028,708,
4,29.35,19.282243728637695,0.6391437308868502,327,
5,32.16,50.914798736572266,0.5739348370927319,399,
1,12.57,252.47975158691406,0.6206140350877193,456,
2,27.96,191.68331909179688,0.6837606837606838,351,
3,-6.22,231.3425750732422,0.562610229276896,567,
4,7.39,234.31602478027344,0.7131147540983607,366,
5,7.33,406.6828918457031,0.4067622950819672,976,
1,23.53,76.36030578613281,0.5414746543778802,434,
2,-71.31,915.2363891601562,0.4142692750287687,869,
3,-15.45,894.8244018554688,0.3261802575107296,932,
4,-9.02,583.784912109375,0.3836538461538462,1040,
5,-6.79,641.6868286132812,0.39276485788113696,774,
1,6.31,67.44737243652344,0.6452513966480447,358,
2,13.58,259.725830078125,0.5232774674115456,537,
3,-96.02,747.5029907226562,0.5692041522491349,578,
4,0.08,391.99163818359375,0.7748091603053435,262,
5,-19.99,616.5944213867188,0.5475285171102662,526,
1,-19.96,240.5056915283203,0.7703488372093024,344,
2,-48.49,554.2054443359375,0.7258566978193146,321,
3,-5.65,316.87042236328125,0.7727272727272727,242,
4,9.35,33.21748352050781,0.6219178082191781,365,
5,-11.09,834.6449584960938,0.7595307917888563,341,
1,27.15,47.02997970581055,0.5344262295081967,305,
2,37.74,21.312185287475586,0.49343832020997375,381,
3,-27.23,413.067138671875,0.46257197696737046,521,
4,11.52,39.18761444091797,0.5361842105263158,304,
5,32.57,34.204734802246094,0.4707379134860051,393,
1,11.28,247.9217071533203,0.6368421052631579,380,
2,52.49,11.807613372802734,0.4657534246575342,365,
3,34.7,217.24697875976562,0.34275618374558303,1132,
4,15.51,206.5736541748047,0.4739803094233474,711,
5,-9.98,379.4810485839844,0.7129629629629629,432,
1,23.66,34.372650146484375,0.5987460815047022,319,
2,4.75,575.2353515625,0.8187311178247734,331,
3,-0.06,501.6791687011719,0.6814814814814815,270,
4,-19.15,420.4702453613281,0.8029197080291971,274,
5,-15.15,946.4032592773438,0.8194774346793349,421,
1,-6.93,564.1593017578125,0.6449438202247191,445,
2,-47.97,342.180908203125,0.7413793103448276,232,
3,56.69,21.346994400024414,0.5619335347432024,331,
4,12.47,407.74951171875,0.5991983967935872,499,
5,-30.0,633.162109375,0.562624254473161,503,
1,17.78,224.0530548095703,0.7084468664850136,367,
2,-34.85,434.6029357910156,0.8066465256797583,331,
3,-7.68,681.135498046875,0.726027397260274,292,
4,-1.25,423.3378601074219,0.8056338028169014,355,
5,-8.62,418.42376708984375,0.6334269662921348,712,
1,42.55,26.128986358642578,0.56875,320,
2,18.83,419.5049743652344,0.6730769230769231,364,
3,-39.38,479.12353515625,0.6511194029850746,536,
4,15.08,569.3828125,0.3226086956521739,1150,
5,-62.76,789.799560546875,0.3290559120073327,1091,
1,-73.66,685.0601806640625,0.6896551724137931,464,
2,7.63,191.158203125,0.6527415143603134,383,
3,48.84,11.423691749572754,0.4728434504792332,313,
4,-8.45,402.39556884765625,0.3013555787278415,959,
5,-2.6,333.4581604003906,0.7601809954751131,221,
1,35.47,12.863863945007324,0.5098591549295775,355,
2,38.35,21.853593826293945,0.5444743935309974,371,
3,22.52,257.0381164550781,0.5033112582781457,604,
4,29.28,24.081478118896484,0.5922619047619048,336,
5,-5.17,286.17767333984375,0.6131907308377896,561,
1,-24.83,323.40576171875,0.7177914110429447,326,
2,48.23,21.443193435668945,0.4860813704496788,467,
3,12.98,257.35992431640625,0.3949685534591195,795,
4,-11.63,373.72210693359375,0.4778625954198473,655,
5,-21.35,296.67108154296875,0.4992248062015504,645,
1,26.54,27.69746971130371,0.562874251497006,334,
2,-2.6,460.0294189453125,0.7322834645669292,381,
3,2.92,92.93146514892578,0.6743515850144092,347,
4,10.3,230.52638244628906,0.6390977443609023,399,
5,25.02,22.855545043945312,0.5754189944134078,358,
1,-11.91,384.3403625488281,0.6817155756207675,443,
2,-7.03,487.3209228515625,0.7622641509433963,265,
3,-44.59,839.0067138671875,0.6734279918864098,493,
4,-82.28,725.0044555664062,0.5052950075642966,661,
5,7.49,54.679019927978516,0.5880597014925373,335,
1,-9.81,444.7302551269531,0.7230046948356808,426,
2,23.19,277.7895812988281,0.5660377358490566,689,
3,-23.0,477.9832458496094,0.45203488372093026,688,
4,-12.52,469.8295593261719,0.5823293172690763,498,
5,17.27,237.8730010986328,0.7297297297297297,259,
1,8.44,431.2496337890625,0.621380846325167,449,
2,29.93,80.89543914794922,0.6688524590163935,305,
3,28.51,142.63772583007812,0.6069364161849711,346,
4,-5.82,248.2864532470703,0.6666666666666666,435,
5,-15.22,515.580322265625,0.5383211678832117,548,
1,-1.92,309.46710205078125,0.647196261682243,428,
2,-14.28,269.6685791015625,0.7106598984771574,394,
3,-7.24,693.2537841796875,0.5674157303370787,534,
4,-29.47,712.0458984375,0.44611528822055135,798,
5,9.96,83.37682342529297,0.4989247311827957,465,
1,-31.4,748.6083984375,0.7887788778877888,303,
2,12.5,99.25611114501953,0.7201492537313433,268,
3,-24.89,391.62750244140625,0.5144092219020173,694,
4,-52.07,674.0165405273438,0.4948453608247423,582,
5,11.89,24.149696350097656,0.6,350,
1,51.79,261.4232177734375,0.48083067092651754,626,
2,30.77,143.89361572265625,0.5794392523364486,321,
3,-23.65,454.08404541015625,0.7128463476070529,397,
4,18.49,140.99282836914062,0.74,250,
5,-7.37,404.684814453125,0.7859327217125383,327,
1,19.5,52.2881965637207,0.64375,320,
2,33.75,30.401426315307617,0.5691823899371069,318,
3,-25.88,435.1026611328125,0.7569296375266524,469,
4,11.18,219.9438018798828,0.533106960950764,589,
5,-7.37,406.8797607421875,0.7055555555555556,360,
1,23.26,19.50706672668457,0.5809248554913294,346,
