intensity,readability,perplexity,lex_diversity,word_count,bleu
1,-19.15,322.2991943359375,0.7080459770114943,435,
2,-45.68,425.7511291503906,0.7203389830508474,472,
3,-24.77,170.7206268310547,0.6461538461538462,455,
4,-8.02,18.365182876586914,0.5457413249211357,317,
5,-52.58,1009.5502319335938,0.6657534246575343,365,
1,-49.87,683.0772705078125,0.5150115473441108,433,
2,-5.75,357.02581787109375,0.6773162939297125,313,
3,-9.1,272.3547058105469,0.6763157894736842,380,
4,-11.03,633.5453491210938,0.6372360844529751,521,
5,14.67,46.75210952758789,0.46564885496183206,393,
1,-40.3,187.9171142578125,0.46875,544,
2,-13.09,328.7100524902344,0.4830508474576271,472,
3,9.39,199.8283233642578,0.4196277495769882,591,
4,9.22,71.2503433227539,0.5953079178885631,341,
5,-92.73,559.1906127929688,0.2267175572519084,1310,
1,-49.15,662.4685668945312,0.2983050847457627,885,
2,28.81,393.9195556640625,0.6018099547511312,442,
3,8.78,450.4740905761719,0.6136919315403423,409,
4,25.19,523.1759033203125,0.5,550,
5,3.37,459.79718017578125,0.4059259259259259,675,
1,30.2,140.68820190429688,0.559322033898305,295,
2,-5.88,342.6883850097656,0.3345238095238095,840,
3,2.18,62.27370834350586,0.582010582010582,378,
4,-4.63,141.36740112304688,0.6438356164383562,438,
5,42.0,29.174070358276367,0.5154639175257731,388,
1,-35.42,461.3690185546875,0.33783783783783783,888,
2,-0.06,226.57028198242188,0.5898989898989899,495,
3,11.99,185.27476501464844,0.711764705882353,340,
4,-9.23,363.5174560546875,0.5334261838440112,718,
5,8.27,125.06428527832031,0.5711297071129707,478,
1,-9.0,395.5340881347656,0.7920792079207921,303,
2,-28.65,505.8473205566406,0.521193092621664,637,
3,15.68,263.716552734375,0.6073752711496746,461,
4,27.86,20.690828323364258,0.5763688760806917,347,
5,4.52,611.3594970703125,0.6480769230769231,520,
1,-31.13,599.93798828125,0.6301115241635687,538,
2,6.03,35.79412841796875,0.6166666666666667,300,
3,-13.87,226.04873657226562,0.6887417218543046,302,
4,-60.87,447.6761779785156,0.6681514476614699,449,
5,-104.15,626.1718139648438,0.4912621359223301,515,
1,-60.29,446.7945861816406,0.6756756756756757,481,
2,3.29,255.49586486816406,0.7188405797101449,345,
3,-50.11,376.2461242675781,0.6759259259259259,432,
4,-71.39,884.7258911132812,0.466966966966967,666,
5,-14.89,354.5904846191406,0.7060301507537688,398,
1,-73.39,684.1696166992188,0.597864768683274,562,
2,-80.79,833.2205810546875,0.3072139303482587,804,
3,-63.37,761.3366088867188,0.6688888888888889,450,
4,-107.49,1000.2452392578125,0.6904176904176904,407,
5,-23.85,691.5307006835938,0.7506297229219143,397,
1,-182.37,858.1422119140625,0.29546827794561936,1655,
2,-45.61,841.9303588867188,0.6441048034934498,458,
3,-49.97,265.6841735839844,0.6566820276497696,434,
4,-114.26,911.05810546875,0.8072727272727273,275,
