intensity,readability,perplexity,lex_diversity,readability_label,lex_diversity_label,perplexity_label
3,60.04653026905832,315.3041381835937,0.5019556714471969,good,bad,good
4,59.394779286927005,315.0312194824219,0.56640625,good,good,good
5,63.275793735778365,160.28506469726562,0.5347682119205298,good,good,good
1,16.417500000000018,514.0818481445312,0.6936619718309859,bad,good,bad
2,9.159076630176116,332.34600830078125,0.6023622047244095,bad,good,good
3,-22.83459514170039,225.61778259277344,0.7712609970674487,bad,good,good
4,-7.449067519545139,384.6217956542969,0.6679841897233202,bad,good,good
5,-10.663490566037725,513.1969604492188,0.7290748898678414,bad,good,bad
1,24.62387261146497,338.3930969238281,0.6502732240437158,bad,good,good
2,42.83626324595653,133.6475372314453,0.6443298969072165,good,good,good
3,17.40535805626601,501.77630615234375,0.5857740585774058,bad,good,bad
4,28.178504513064155,542.971435546875,0.5968688845401174,bad,good,bad
5,64.46522515044616,363.5760498046875,0.4192229038854805,good,bad,good
1,13.705628551628564,300.95281982421875,0.5974025974025974,bad,good,good
2,35.26861111111114,383.62445068359375,0.656964656964657,good,good,good
3,81.87133646260631,248.5027313232422,0.0930544381871815,good,bad,good
4,43.19067622950823,289.24346923828125,0.636986301369863,good,good,good
5,51.53579154078551,245.81988525390625,0.461340206185567,good,bad,good
1,35.508333333333354,539.2564086914062,0.5912762520193862,good,good,bad
2,29.673205741626816,198.6488494873047,0.5037783375314862,bad,bad,good
3,17.46622549019611,336.7321472167969,0.6111111111111112,bad,good,good
4,88.90257290112574,466.2177734375,0.1817256817256817,good,bad,bad
5,3.892424242424255,415.4967346191406,0.5756097560975609,bad,good,bad
1,24.58127450980396,58.00544357299805,0.6991525423728814,bad,good,good
2,25.08044768069041,364.1156005859375,0.6508620689655172,bad,good,good
3,30.789497607655505,50.00289916992188,0.574468085106383,bad,good,good
4,59.996471774193566,211.59445190429688,0.4056497175141243,good,bad,good
5,38.6494521912351,164.40260314941406,0.6182432432432432,good,good,good
1,-8.926012633241186,388.7032775878906,0.6970873786407767,bad,good,good
2,17.915596553401457,373.0455322265625,0.5854037267080745,bad,good,good
3,-5.963917910447748,273.17840576171875,0.7095115681233933,bad,good,good
4,62.802043512043525,236.06011962890625,0.4129511677282378,good,bad,good
5,13.086250000000035,469.0490112304688,0.6063157894736843,bad,good,bad
1,-5.450967850530191,353.2527160644531,0.6785009861932939,bad,good,good
2,16.8755263157895,287.69366455078125,0.6433734939759036,bad,good,good
3,20.95417149292152,51.198020935058594,0.5912162162162162,bad,good,good
4,16.23169683257919,215.26710510253903,0.6742857142857143,bad,good,good
5,23.132218045112808,425.5657958984375,0.6695957820738138,bad,good,bad
1,52.76664493865033,245.6818389892578,0.6050632911392405,good,good,good
2,43.10522727272729,363.6561584472656,0.6759259259259259,good,good,good
3,86.3484329539145,271.9208984375,0.2170031055900621,good,bad,good
4,67.38721388367732,293.2164611816406,0.4192256341789052,good,bad,good
5,46.80682250935058,72.48194885253906,0.6073059360730594,good,good,good
1,0.0119283536585896,173.2771759033203,0.6555023923444976,bad,good,good
2,54.872461937426834,380.7592468261719,0.4470924690181125,good,bad,good
3,29.53582834928233,370.5906982421875,0.509090909090909,bad,bad,good
4,65.10844561607988,486.6119995117188,0.3713188220230474,good,bad,bad
5,11.520079681274892,548.8685302734375,0.6198501872659176,bad,good,bad
1,-23.009652605459053,230.1318817138672,0.6961451247165533,bad,good,good
2,13.731859504132244,353.6969909667969,0.659432387312187,bad,good,good
3,71.44860884631066,394.2455749511719,0.1019010508914866,good,bad,bad
4,51.505127699261095,436.7406311035156,0.4056356487549148,good,bad,bad
5,7.880877537655579,394.3685302734375,0.6649395509499136,bad,good,bad
1,25.999350649350674,145.49124145507812,0.6231454005934718,bad,good,good
2,38.023846153846165,27.421560287475582,0.5772058823529411,good,good,good
3,21.9096822742475,46.17758560180664,0.5975975975975976,bad,good,good
4,36.60254180602007,244.2568817138672,0.5783664459161147,good,good,good
5,63.20484162895929,489.0090026855469,0.6166666666666667,good,good,bad
1,31.564282915792973,269.8022155761719,0.5664335664335665,bad,good,good
2,-7.067384615384583,161.33311462402344,0.7279693486590039,bad,good,good
3,27.66564102564104,130.18214416503906,0.7235772357723578,bad,good,good
4,37.694330127488286,413.4728698730469,0.6820809248554913,good,good,bad
5,4.234285714285733,258.38360595703125,0.669260700389105,bad,good,good
1,14.028947238048062,448.0556945800781,0.5982905982905983,bad,good,bad
2,74.13137825236153,517.3014526367188,0.5451612903225806,good,good,bad
3,29.04259868421056,541.3662109375,0.6682692307692307,bad,good,bad
4,57.92864434889438,429.1210021972656,0.5911016949152542,good,good,bad
5,61.60611579469379,375.3421020507813,0.524,good,good,good
1,40.13774011299438,374.4100646972656,0.5564356435643565,good,good,good
2,30.435929443690668,257.8812866210937,0.4689092762487258,bad,bad,good
3,11.898261904761938,152.8457794189453,0.5818181818181818,bad,good,good
4,39.60435520361992,360.6919860839844,0.5515320334261838,good,good,good
5,56.77888957816381,299.3212890625,0.4256837098692033,good,bad,good
1,3.115588235294154,34.996883392333984,0.5857843137254902,bad,good,good
2,34.03044117647062,359.1492614746094,0.5738758029978587,bad,good,good
3,33.52211138310895,16.544206619262695,0.4815668202764977,bad,bad,good
4,34.23218181818186,231.9535217285156,0.6275659824046921,good,good,good
5,23.03330882352944,46.24246597290039,0.6135593220338983,bad,good,good
1,54.9760308156088,425.707275390625,0.4647006255585344,good,bad,bad
2,45.727160256410286,145.3732147216797,0.4866920152091255,good,bad,good
3,24.686858974358984,425.7068481445313,0.6395663956639567,bad,good,bad
4,29.75532045654083,251.6708221435547,0.6113744075829384,bad,good,good
5,45.19507378714477,431.7306823730469,0.4629156010230179,good,bad,bad
1,30.566843359142357,23.523141860961918,0.4407484407484408,bad,bad,good
2,26.115611735330845,12.387266159057615,0.6553398058252428,bad,good,good
3,8.981561297416192,40.957332611083984,0.5601023017902813,bad,good,good
4,15.448603551660511,59.92531967163086,0.5864197530864198,bad,good,good
5,11.466887303149631,86.03115844726562,0.6334106728538283,bad,good,good
1,91.7972439539036,147.2939453125,0.138984214138641,good,bad,good
2,78.05704008383115,166.56419372558594,0.212287104622871,good,bad,good
3,32.50300373134331,248.40249633789065,0.6640826873385013,bad,good,good
4,85.21044250241891,70.9605484008789,0.0780911062906724,good,bad,good
5,32.69229233561359,103.86442565917967,0.5214521452145214,bad,good,good
1,67.0671456500489,218.41165161132807,0.613747954173486,good,good,good
2,63.5990439918309,131.44915771484375,0.5216852540272615,good,good,good
3,70.98983471074384,268.04364013671875,0.5185694635488308,good,bad,good
4,63.99207822233643,395.2712707519531,0.5322376738305942,good,good,bad
5,67.02048076923079,326.08917236328125,0.7213114754098361,good,good,good
1,12.28848752282414,211.1621551513672,0.5090673575129534,bad,bad,good
2,17.825495251017685,80.78319549560547,0.5201465201465202,bad,good,good
3,34.58011151000872,110.02692413330078,0.3863636363636363,good,bad,good
4,8.379709629074597,210.95452880859372,0.5603864734299517,bad,good,good
5,50.588023023023055,317.68951416015625,0.5614886731391586,good,good,good
1,26.85353792335826,170.20245361328125,0.5910224438902744,bad,good,good
2,13.652714726555814,206.6565093994141,0.562753036437247,bad,good,good
3,52.35131578947372,26.84639549255371,0.5468277945619335,good,good,good
4,27.520897435897467,38.49125671386719,0.5482866043613707,bad,good,good
5,23.64385819521181,262.2455139160156,0.7290167865707434,bad,good,good
1,42.46675824175827,831.5233764648438,0.7073170731707317,good,good,bad
2,70.78363287861836,266.5450134277344,0.1575460829493087,good,bad,good
3,24.25980665467625,544.6964111328125,0.6824925816023739,bad,good,bad
4,-29.97523809523807,289.46600341796875,0.7453416149068323,bad,good,good
5,0.9296891464699684,298.266845703125,0.7259036144578314,bad,good,good
1,89.66764649614508,290.8547058105469,0.1214810705866038,good,bad,good
2,26.15225464190985,383.3944091796875,0.6838235294117647,bad,good,good
3,59.5823563218391,250.3275909423828,0.4602774274905422,good,bad,good
4,32.35250000000002,290.6973571777344,0.7045951859956237,bad,good,good
5,39.82446440452432,263.76824951171875,0.6781002638522428,good,good,good
1,35.47026315789478,104.56510162353516,0.6265060240963856,good,good,good
2,93.11458903473776,93.5774383544922,0.1673748819641171,good,bad,good
3,20.83147986716483,160.90818786621094,0.5502183406113537,bad,good,good
4,25.933333333333337,26.155420303344727,0.5623100303951368,bad,good,good
5,30.82125000000002,153.8837127685547,0.6757575757575758,bad,good,good
1,77.54682549206002,298.9242248535156,0.1130549285176824,good,bad,good
2,62.4081582727963,295.07080078125,0.2587584511370621,good,bad,good
3,27.923293033966612,254.9061584472656,0.5080645161290323,bad,bad,good
4,69.8312656899896,140.60081481933594,0.087692772905957,good,bad,good
5,52.60671849323725,580.8997802734375,0.6311475409836066,good,good,bad
1,74.37247965851296,296.7530212402344,0.0985701247337998,good,bad,good
2,45.63296306581509,153.16453552246094,0.5496688741721855,good,good,good
3,44.41388067312599,256.3158874511719,0.4385714285714285,good,bad,good
4,49.89369991474851,352.8240966796875,0.6098654708520179,good,good,good
5,23.845081300813035,183.3324737548828,0.6265664160401002,bad,good,good
1,56.128817721519,323.1683654785156,0.5298013245033113,good,good,good
2,65.38088099934257,309.6417236328125,0.6484375,good,good,good
3,58.45093188450315,527.844970703125,0.5731462925851704,good,good,bad
4,52.27110953562567,536.8160400390625,0.6560150375939849,good,good,bad
5,63.6494946301591,213.8411407470703,0.1105100463678516,good,bad,good
1,13.011413043478283,453.5902099609375,0.6683046683046683,bad,good,bad
2,33.54138888888892,167.30845642089844,0.6066536203522505,bad,good,good
3,26.51875125712374,321.3563232421875,0.7150837988826816,bad,good,good
4,58.97111111111116,415.2237854003906,0.5306859205776173,good,good,bad
5,39.3027261484099,458.7799072265625,0.466321243523316,good,bad,bad
1,30.92206693240325,353.9188537597656,0.5745062836624776,bad,good,good
2,-32.61902325581394,330.7098388671875,0.6326530612244898,bad,good,good
3,24.184360730593625,299.60174560546875,0.5209840810419681,bad,good,good
4,32.66088972431078,553.4593505859375,0.6842105263157895,bad,good,bad
5,10.264891774891794,137.73362731933594,0.6359550561797753,bad,good,good
1,-2.039195521698957,410.2966918945313,0.6911764705882353,bad,good,bad
2,-7.4069419306183875,269.0878601074219,0.6452905811623246,bad,good,good
3,8.326363636363652,267.1610107421875,0.6770833333333334,bad,good,good
4,31.750897435897457,431.0689086914063,0.5008264462809917,bad,bad,bad
5,4.734609521070098,342.3506164550781,0.7155361050328227,bad,good,good
1,40.69378357030018,340.23077392578125,0.6022727272727273,good,good,good
2,23.375605563654062,106.61449432373048,0.522633744855967,bad,good,good
3,-5.280900383141727,291.8477783203125,0.7112462006079028,bad,good,good
4,32.78332828507797,184.13604736328125,0.609009009009009,bad,good,good
5,47.67617543859652,479.81146240234375,0.6592797783933518,good,good,bad
1,31.397500000000008,271.5315246582031,0.6689419795221843,bad,good,good
2,35.088819714656324,57.97206878662109,0.5611111111111111,good,good,good
3,25.531143610013203,31.12108421325684,0.5777027027027027,bad,good,good
4,46.55569542253525,278.92974853515625,0.548,good,good,good
5,26.981227272727292,141.82888793945312,0.7193877551020408,bad,good,good
1,17.427598039215724,29.414783477783203,0.5308641975308642,bad,good,good
2,16.029159482758644,32.996376037597656,0.596875,bad,good,good
3,14.098981481481502,44.5435791015625,0.6210526315789474,bad,good,good
4,18.60297681770288,44.48371124267578,0.5465116279069767,bad,good,good
5,19.236961722488047,23.056793212890625,0.5356265356265356,bad,good,good
1,50.832111220472456,23.137495040893555,0.6226415094339622,good,good,good
2,21.24735892116186,1033.9129638671875,0.7843137254901961,bad,good,bad
3,4.366981981982008,269.5021057128906,0.6516587677725119,bad,good,good
4,66.67379487179488,20.04170608520508,0.5691056910569106,good,good,good
5,70.12267299469296,128.48646545410156,0.1990407673860911,good,bad,good
1,-0.5024999999999977,166.67820739746094,0.6714801444043321,bad,good,good
2,3.1335000000000264,265.1068420410156,0.6883116883116883,bad,good,good
3,23.928937937062955,191.97373962402344,0.6745562130177515,bad,good,good
4,23.96708397508104,358.3578796386719,0.5486577181208053,bad,good,good
5,50.933751368213706,384.6524353027344,0.5622188905547226,good,good,good
1,59.91124849571119,147.43862915039062,0.1441441441441441,good,bad,good
2,40.33400000000003,133.88787841796875,0.4086799276672694,good,bad,good
3,52.4481084691424,41.37776947021485,0.4018912529550827,good,bad,good
4,23.32766423357665,64.48993682861328,0.5335051546391752,bad,good,good
5,28.16466501240697,121.8204116821289,0.5837988826815642,bad,good,good
1,42.31349409795635,340.8219909667969,0.4928684627575277,good,bad,good
2,1.5927438684504125,481.8035583496094,0.6027397260273972,bad,good,bad
3,82.28159972120638,445.5714416503906,0.1424894003634161,good,bad,bad
4,78.7076757626311,229.9083404541016,0.1502647837599293,good,bad,good
5,60.317599660729456,392.1051330566406,0.5155963302752293,good,bad,bad
1,54.603077534548135,259.2494506835937,0.4022503516174402,good,bad,good
2,35.133987854251046,119.97826385498048,0.5292553191489362,good,good,good
3,21.890717948717963,283.66143798828125,0.5764192139737991,bad,good,good
4,26.741737745776817,334.9804382324219,0.6089108910891089,bad,good,good
5,38.53333333333336,179.9588165283203,0.6216216216216216,good,good,good
1,43.053484848484885,18.53303337097168,0.5498783454987834,good,good,good
2,44.38053568904596,131.4027862548828,0.5,good,bad,good
3,44.85236842105266,237.44485473632807,0.6037296037296037,good,good,good
4,51.19808457711443,506.97503662109375,0.6575757575757576,good,good,bad
5,50.24111362096227,226.3573303222656,0.6129032258064516,good,good,good
1,71.91913715486196,385.9316711425781,0.3706161137440758,good,bad,good
2,41.56333333333336,394.50189208984375,0.6219512195121951,good,good,bad
3,93.4211585500902,358.2593078613281,0.1359819121447028,good,bad,good
4,38.34375000000003,411.3961181640625,0.5282167042889391,good,good,bad
5,87.55543921197139,263.23223876953125,0.0710520284208113,good,bad,good
