intensity,readability,perplexity,lex_diversity,readability_label,lex_diversity_label,perplexity_label
5,8.072415102299118,455.7160949707031,0.6701030927835051,bad,good,bad
1,52.81162539682544,243.85980224609372,0.2842401500938086,good,bad,good
2,50.4659190887667,512.1624145507812,0.5301837270341208,good,bad,bad
3,42.83935661764707,143.38519287109375,0.4449541284403669,good,bad,good
4,36.07664122137405,283.5603942871094,0.573394495412844,good,good,good
5,11.99263696876602,104.63732147216795,0.636963696369637,bad,good,good
1,42.58471042128605,586.3878784179688,0.6335740072202166,good,good,bad
2,-2.576473456121306,381.8392333984375,0.6801705756929638,bad,good,good
3,16.196251112099674,296.7739562988281,0.6676136363636364,bad,good,good
4,-20.911363636363603,372.943603515625,0.6938775510204082,bad,good,good
5,41.94470588235296,38.66947555541992,0.6763485477178424,good,good,good
1,-12.255721912720476,474.681884765625,0.7372448979591837,bad,good,bad
2,31.669224137931053,23.219343185424805,0.6289308176100629,good,good,good
3,24.30831027667986,394.8283996582031,0.7907801418439716,bad,good,good
4,64.93297796730634,369.6116027832031,0.5834896810506567,good,good,good
5,12.224919447640984,643.6695556640625,0.6475409836065574,bad,good,bad
1,16.77444444444447,347.4385681152344,0.6611570247933884,bad,good,good
2,23.27845827900916,459.6818542480469,0.5607476635514018,bad,good,bad
3,46.96938547486033,389.4255065917969,0.562111801242236,good,good,good
4,50.67403728070178,261.2162475585937,0.5093795093795094,good,bad,good
5,54.45985458612978,489.6083984375,0.6377551020408163,good,good,bad
1,2.2240384615384983,73.37566375732422,0.6976744186046512,bad,good,good
2,23.438333333333333,29.156429290771484,0.5360501567398119,bad,bad,good
3,27.744103942652345,105.42124938964844,0.7194244604316546,good,good,good
4,35.45290909090912,15.532916069030762,0.5,good,bad,good
5,16.098855651475645,38.81203079223633,0.5506849315068493,bad,good,good
1,42.78902631578947,371.4986877441406,0.4522222222222222,good,bad,good
2,51.81708885941646,461.2311096191406,0.6113636363636363,good,good,bad
3,15.725707547169804,397.3357849121094,0.6736842105263158,bad,good,good
4,85.37649918777315,326.14703369140625,0.121823421535237,good,bad,good
5,16.550836876691164,233.88558959960935,0.6636971046770601,bad,good,good
1,-11.494742744063302,328.8283996582031,0.7421686746987952,bad,good,good
2,-12.966576244913767,532.4490966796875,0.7443946188340808,bad,good,bad
3,12.76141217564873,342.4825744628906,0.6483126110124334,bad,good,good
4,8.468614457831364,158.6946258544922,0.6683673469387755,bad,good,good
5,-20.022212156152165,348.4335021972656,0.6828793774319066,bad,good,good
1,15.561704994192835,73.69871520996094,0.6151419558359621,bad,good,good
2,26.45088709677421,56.38188171386719,0.5485714285714286,good,good,good
3,21.01474188790561,74.25556945800781,0.5793450881612091,bad,good,good
4,18.14700000000002,42.89435195922852,0.6132930513595166,bad,good,good
5,22.03454545454545,325.8016357421875,0.6455696202531646,bad,good,good
1,-15.70636363636362,360.4033203125,0.6856649395509499,bad,good,good
2,-29.82530769230766,411.3853149414063,0.7211796246648794,bad,good,bad
3,-10.93286343612334,356.294677734375,0.7312252964426877,bad,good,good
4,-23.824008620689625,243.9777374267578,0.6946564885496184,bad,good,good
5,-15.417342334339992,483.8775329589844,0.553030303030303,bad,good,bad
1,48.85851167660422,223.14923095703125,0.3770028275212064,good,bad,good
2,29.89929429429432,589.2178955078125,0.4765193370165745,good,bad,bad
3,13.104527445939851,254.1002349853516,0.582089552238806,bad,good,good
4,36.21001939237237,264.86248779296875,0.6506024096385542,good,good,good
5,28.786237458193995,394.5750732421875,0.6666666666666666,good,good,good
1,8.507820411392458,268.84161376953125,0.5868263473053892,bad,good,good
2,-2.4641771606002862,447.3667602539063,0.5655095184770437,bad,good,bad
3,-31.69999173895081,483.7049560546875,0.740484429065744,bad,good,bad
4,30.322754451038605,466.1030883789063,0.5646551724137931,good,good,bad
5,20.86191285403052,324.2074279785156,0.5775401069518716,bad,good,good
1,37.50845873786412,366.5511474609375,0.6818181818181818,good,good,good
2,63.94963203463208,362.4733581542969,0.6180904522613065,good,good,good
3,48.4969502074689,361.9845581054688,0.5741379310344827,good,good,good
4,42.65205979073247,533.2525024414062,0.7137546468401487,good,good,bad
5,74.96266821946173,246.31915283203125,0.27437530622244,good,bad,good
1,83.6817760338614,255.1879425048828,0.1208509354254677,good,bad,good
2,26.19806250000002,494.5925903320313,0.672289156626506,good,good,bad
3,49.49781513828242,340.1686706542969,0.6262230919765166,good,good,good
4,56.09762597194276,118.79100036621094,0.1146350106307583,good,bad,good
5,73.88265167119526,48.94732284545898,0.1034351145038167,good,bad,good
1,36.144727272727295,389.4470520019531,0.5926544240400667,good,good,good
2,-10.299773416442036,167.7319793701172,0.6285714285714286,bad,good,good
3,-27.39716986085585,261.0050964355469,0.7507788161993769,bad,good,good
4,-8.750552872062656,248.4611358642578,0.6807095343680709,bad,good,good
5,-20.98363636363635,540.0948486328125,0.7025641025641025,bad,good,bad
1,25.17552273053209,61.51982498168945,0.4584221748400853,good,bad,good
2,35.38207680250787,70.86799621582031,0.4986945169712793,good,bad,good
3,10.499966666666694,372.5083618164063,0.5515370705244123,bad,good,good
4,59.44840909090911,360.0685119628906,0.0490483162518301,good,bad,good
5,35.69350974497203,87.48993682861328,0.5156576200417536,good,bad,good
1,12.92274643645854,60.04278945922852,0.5611111111111111,bad,good,good
2,-19.946428571428555,78.13350677490234,0.6764705882352942,bad,good,good
