intensity,readability,perplexity,lex_diversity,readability_label,lex_diversity_label,perplexity_label
1,32.752027027027054,61.55019378662109,0.6028985507246377,bad,good,good
2,39.66232005141393,239.27658081054688,0.6521739130434783,good,good,good
3,71.76132684321603,295.7332458496094,0.1027882797731569,good,bad,good
4,59.969086034205816,294.6901550292969,0.4773662551440329,good,bad,good
5,94.87407533368152,240.0522003173828,0.1079291508028472,good,bad,good
1,-1.05981159420287,401.3067932128906,0.6255813953488372,bad,good,good
2,-7.872739244951703,233.66465759277344,0.7162162162162162,bad,good,good
3,36.47955223880598,436.7423095703125,0.6340425531914894,bad,good,bad
4,-9.015250383239618,241.95594787597656,0.722707423580786,bad,good,good
5,37.91003128509547,359.5869140625,0.6174603174603175,good,good,good
1,0.7385040650406438,202.1661071777344,0.6902173913043478,bad,good,good
2,43.992982351650426,487.4505920410156,0.4232954545454545,good,bad,bad
3,48.26000000000002,452.0987548828125,0.532,good,good,bad
4,-2.948461538461516,165.16650390625,0.6780185758513931,bad,good,good
5,31.34227272727273,698.561767578125,0.7428571428571429,bad,good,bad
1,2.3678431124065757,413.9875793457031,0.6207865168539326,bad,good,good
2,28.661805069930097,368.4148864746094,0.6844919786096256,bad,good,good
3,84.4368332836614,502.5411071777344,0.1785458452722063,good,bad,bad
4,58.72226190476195,622.3853149414062,0.4433713784021071,good,bad,bad
5,28.527363977485948,571.1356201171875,0.6477732793522267,bad,good,bad
1,21.79574303405576,41.73833465576172,0.6177606177606177,bad,good,good
2,29.3081441590721,194.68136596679688,0.6009615384615384,bad,good,good
3,55.48308527152787,387.3355712890625,0.1015260043600124,good,bad,good
4,36.57234883720932,39.862422943115234,0.5641891891891891,bad,good,good
5,24.569714434060245,221.17999267578125,0.7023809523809523,bad,good,good
1,72.32543054634195,507.6158142089844,0.1678057292424022,good,bad,bad
2,43.744922387030016,150.7642059326172,0.6240875912408759,good,good,good
3,-9.274545454545432,24.535531997680664,0.6645569620253164,bad,good,good
4,74.60175980861246,372.8757019042969,0.4456740442655935,good,bad,good
5,54.07882882882885,214.9394989013672,0.7744360902255639,good,good,good
1,45.08520871143378,236.7200927734375,0.6666666666666666,good,good,good
2,80.84599151643692,389.2645263671875,0.0903397027600849,good,bad,good
3,49.20475936242653,466.2235412597656,0.6886792452830188,good,good,bad
4,74.89504036908882,509.1255493164063,0.6454293628808865,good,good,bad
5,66.23902173913048,267.2921447753906,0.4337221633085896,good,bad,good
1,84.74396076702668,195.53543090820312,0.0901576805696846,good,bad,good
2,33.425890439932346,391.0809326171875,0.6585365853658537,bad,good,good
3,64.41402500000002,460.5752868652344,0.5507936507936508,good,good,bad
4,62.90856793145656,264.280517578125,0.4629388816644993,good,bad,good
5,54.966380724538624,658.6506958007812,0.648854961832061,good,good,bad
1,67.56879679144387,226.3333740234375,0.5028702640642939,good,bad,good
2,13.477327044025202,326.57342529296875,0.7485380116959064,bad,good,good
3,88.14417300033473,345.9007263183594,0.1764392324093816,good,bad,good
4,53.32753242434322,427.5014343261719,0.6955074875207987,good,good,good
5,56.79801600441502,188.41949462890625,0.5338541666666666,good,good,good
1,73.29037051953283,337.6750183105469,0.3502626970227671,good,bad,good
2,41.16996376811596,290.1562805175781,0.6567164179104478,good,good,good
3,36.66433566433568,467.4403076171875,0.6844919786096256,good,good,bad
4,51.01327067669172,455.6980590820313,0.6894117647058824,good,good,bad
5,96.34193089667484,253.69126892089844,0.1370665798469803,good,bad,good
1,25.08991925465841,61.68484878540039,0.4629629629629629,bad,bad,good
2,45.7050660634784,62.51950073242188,0.4424342105263157,good,bad,good
3,26.809101049868787,478.1717834472656,0.6568627450980392,bad,good,bad
4,42.28616707616712,21.049049377441406,0.5127659574468085,good,bad,good
5,24.627832326283997,198.3400115966797,0.6024390243902439,bad,good,good
1,21.714880382775164,502.9412231445313,0.5577156743620899,bad,good,bad
2,7.001390101892326,361.94036865234375,0.7058823529411765,bad,good,good
3,10.062809734513309,417.0638732910156,0.6756756756756757,bad,good,good
4,26.262840822543808,502.40478515625,0.727810650887574,bad,good,bad
5,8.118176795580126,332.2251281738281,0.7028985507246377,bad,good,good
1,23.510923737916244,334.9946594238281,0.4721254355400697,bad,bad,good
2,27.123928571428596,233.0240936279297,0.6093489148580968,bad,good,good
3,21.447481419987355,297.5443725585937,0.5956112852664577,bad,good,good
4,19.73806975476839,365.8866882324219,0.6583850931677019,bad,good,good
5,54.73746420562364,718.7939453125,0.6853658536585366,good,good,bad
1,67.43827810650889,276.2333068847656,0.4391575663026521,good,bad,good
