intensity,readability,perplexity,lex_diversity
1,-106.93504566210044,884.0388793945312,0.6006711409395973
2,1.4557299270073258,200.4478759765625,0.49569707401032703
3,-96.15795541401269,572.4797973632812,0.7275541795665634
4,6.117434210526341,69.3969497680664,0.6339522546419099
5,29.92231991744066,19.791048049926758,0.5191256830601093
1,40.089438669438664,8.638208389282227,0.39528795811518325
2,17.975191387559818,149.93544006347656,0.48541666666666666
3,24.971256830601106,26.58369255065918,0.5724381625441696
4,31.567791317593333,17.47201156616211,0.4764705882352941
5,-103.42380607315386,423.64276123046875,0.21467889908256882
1,17.54932692307696,39.71596145629883,0.3898305084745763
2,35.65395516830503,10.69971752166748,0.3162217659137577
3,5.01336465061658,389.66009521484375,0.5241545893719807
4,32.50348753016897,18.66716194152832,0.4065573770491803
5,-7.0021160928742745,616.6932373046875,0.1268800617045893
1,-2.2338951134544516,654.6297607421875,0.32211538461538464
2,32.23014685314686,380.12451171875,0.39057239057239057
3,38.042754237288165,34.081573486328125,0.5107033639143731
4,7.2503834115806285,368.6081848144531,0.34652114597544337
5,-3.072285223367686,513.1862182617188,0.3507148864592094
1,41.85121624138574,264.2575988769531,0.42921348314606744
2,26.586193181818203,70.39117431640625,0.48034188034188036
3,25.881936090225565,333.4263610839844,0.5234741784037559
4,25.77044825677922,74.25669860839844,0.5302013422818792
5,-2.582922427035328,232.64205932617188,0.6608315098468271
1,56.60476526257193,18.84994125366211,0.5039787798408488
2,4.034790209790231,265.47027587890625,0.6546762589928058
3,45.50792103264996,65.18559265136719,0.5171717171717172
4,-34.58855510534843,447.29852294921875,0.6311728395061729
5,41.022121559633035,52.76914596557617,0.6108108108108108
1,42.9975,48.878902435302734,0.5558312655086849
2,-29.557488765986818,498.42681884765625,0.6588021778584392
3,16.889858651226206,332.8363952636719,0.6700507614213198
4,-16.218694690265465,565.631103515625,0.7414772727272727
5,16.62906204906207,67.07727813720703,0.5370370370370371
1,27.261499309074196,15.144328117370605,0.5171503957783641
2,-77.28040540540538,649.4381713867188,0.3471731448763251
3,-37.42574844074841,361.4629821777344,0.6519916142557652
4,-3.359611872146104,1216.7388916015625,0.5614617940199336
5,30.63565476190479,28.871671676635742,0.49731182795698925
1,51.25808439133685,78.6001205444336,0.5413043478260869
2,-66.88974889553938,395.2437438964844,0.16
3,39.296700680272124,31.260629653930664,0.580441640378549
4,-20.649861830742623,467.6547546386719,0.6807980049875312
5,21.566173913043514,552.2364501953125,0.6821345707656613
1,-39.702321724709776,684.2094116210938,0.5090579710144928
2,3.243627045326349,440.4637451171875,0.3595238095238095
3,-97.6322453009303,603.9149169921875,0.09668353007307476
4,-36.23844444444444,545.7738037109375,0.5991820040899796
5,-26.202103448275807,804.6072998046875,0.6114130434782609
1,-17.6195238095238,461.9999694824219,0.540381791483113
2,-6.559124999999966,535.2882690429688,0.7153652392947103
3,-73.53962616822426,817.5664672851562,0.5483146067415731
4,-0.3503192227619536,561.1174926757812,0.5856481481481481
5,1.8042890149128539,656.00341796875,0.5
1,27.556983582709933,156.57080078125,0.6098130841121495
2,-30.08486263736262,546.6997680664062,0.532399299474606
3,-17.29948566941499,411.5748596191406,0.7449664429530202
4,14.305693779904345,64.63225555419922,0.6258064516129033
5,-27.164933774834424,694.6654052734375,0.7398119122257053
1,-55.76305069930066,677.9580688476562,0.17673992673992675
2,-59.713656769596156,534.6941528320312,0.13469068128425998
3,-27.53757206208425,729.6107788085938,0.5128712871287129
4,20.670517241379343,36.15642547607422,0.5411140583554377
5,-142.2210821917808,1115.86962890625,0.3442437923250564
1,26.506818181818204,48.96742248535156,0.44501278772378516
2,29.52549448123625,56.01393127441406,0.5103244837758112
3,30.95636792452831,70.88050079345703,0.5806451612903226
4,-143.30264481934904,638.0331420898438,0.1891092039064812
5,34.284394753991535,57.50304412841797,0.5520833333333334
1,34.79806064759296,317.6874084472656,0.5138592750533049
2,33.8048351648352,27.657024383544922,0.5279329608938548
3,36.590578368999445,152.83688354492188,0.5200945626477541
4,27.17269230769233,5.948226451873779,0.3897550111358575
5,-27.649174757281514,394.7500915527344,0.6612529002320185
1,-6.167142857142835,499.3917236328125,0.6666666666666666
2,-50.64440217391302,838.5327758789062,0.7457627118644068
3,-32.03188760806914,632.9396362304688,0.4180790960451977
4,-48.35930264993023,531.2446899414062,0.6666666666666666
5,-9.001685144124167,498.0459899902344,0.6129032258064516
1,-175.02270462633447,552.255126953125,0.4168126094570928
2,0.03140000000001919,179.1360626220703,0.667910447761194
3,-41.73575581395346,312.37310791015625,0.5169366715758469
4,-124.29577922750335,907.9091796875,0.19890009165902842
5,20.34844155844158,38.232295989990234,0.5661252900232019
1,23.581163793103485,29.476028442382812,0.5717948717948718
2,31.648444976076576,32.101104736328125,0.4756380510440835
3,19.860022918258238,39.5084228515625,0.5025510204081632
4,-7.081158192090385,313.56280517578125,0.46611909650924027
5,-23.078175548589314,425.8804626464844,0.4218958611481976
1,3.9083076923076874,303.3838195800781,0.5400696864111498
2,9.519978354978377,305.1767272949219,0.5897959183673469
3,12.71176616915426,364.7705993652344,0.5741176470588235
4,-68.19868354430378,1074.1026611328125,0.43286219081272087
5,-16.337358490566004,637.9354858398438,0.6290322580645161
1,-72.23822966507176,516.1854858398438,0.5059588299024919
2,-27.756811594202873,271.0868835449219,0.7432432432432432
3,34.161303659742856,19.18726921081543,0.5483870967741935
4,-31.301816479400713,448.9136657714844,0.6503623188405797
5,-29.619554008765107,720.4547729492188,0.7075892857142857
1,45.40770322031494,273.4887390136719,0.6024096385542169
2,-14.98293513019641,645.7255859375,0.41995073891625617
3,16.57103875968994,32.47624206542969,0.6073298429319371
4,-59.2461875264718,833.6796264648438,0.5904059040590406
5,24.37014525993885,30.68885040283203,0.5699208443271768
1,28.63446606786428,44.97039031982422,0.5355191256830601
2,-58.5338920134983,572.1979370117188,0.34983498349834985
3,-14.888769230769185,612.685302734375,0.3844621513944223
4,-20.757109717868303,746.20703125,0.7286585365853658
5,-19.940707509881392,497.23492431640625,0.43021032504780116
1,19.66008068081348,53.353111267089844,0.5865384615384616
2,-3.8617187499999943,562.4442749023438,0.37222222222222223
3,-74.56570401668125,701.3651123046875,0.30326460481099654
4,-74.06247969112657,666.4823608398438,0.17270341207349083
5,63.212713523752996,444.73236083984375,0.10099146875720544
1,-11.4375,490.5050354003906,0.828125
2,35.6388832853026,18.004674911499023,0.4833759590792839
3,-12.697866826156286,373.2330627441406,0.671875
4,16.432933810375687,93.79034423828125,0.6596306068601583
5,-30.127529411764684,507.16217041015625,0.6818181818181818
1,-0.9081727913882389,167.94223022460938,0.5010570824524313
2,-23.452986327656475,195.1566925048828,0.5851851851851851
3,-15.645266693811067,326.3207702636719,0.709375
4,-142.0428719008264,682.24267578125,0.42140921409214094
5,-59.043833740831246,512.4420776367188,0.6374133949191686
1,33.225914585012106,39.459163665771484,0.5552825552825553
2,43.08300774270401,52.61028289794922,0.5195121951219512
3,34.553529411764714,24.0045108795166,0.5062972292191436
4,22.357195191215453,34.00215530395508,0.2460220318237454
5,-6.118343373493985,458.8197021484375,0.6836027713625866
1,0.9201420454545826,389.3727722167969,0.5216741405082213
2,25.433994448424073,37.51444625854492,0.5667506297229219
3,3.0158462104488706,214.4973907470703,0.6736526946107785
4,-157.37112903225804,1072.3116455078125,0.6962699822380106
5,-45.136397637795284,786.6592407226562,0.7676190476190476
1,38.985394736842125,168.43231201171875,0.5960912052117264
2,50.48964285714288,11.846681594848633,0.447887323943662
3,-43.78249999999997,560.6812744140625,0.6261904761904762
4,-2.7269051287695163,243.73831176757812,0.6418918918918919
5,-11.289233122968028,493.3543395996094,0.562396006655574
1,48.29142948923871,69.61151123046875,0.629746835443038
2,-16.57456140350874,392.3209533691406,0.6837349397590361
3,1.4151195219123736,497.3079528808594,0.6081081081081081
4,23.03980088495578,26.938871383666992,0.548051948051948
5,-11.865985320284665,347.03057861328125,0.7491749174917491
1,-73.47435092003352,780.0410766601562,0.06232626188734455
2,-2.1616468531468342,212.75997924804688,0.6357758620689655
3,38.6582957079153,315.2309265136719,0.5648148148148148
4,-48.31326794097919,574.4253540039062,0.5828460038986355
5,21.532750449236318,46.99407958984375,0.5599022004889975
1,12.13132079961926,188.31117248535156,0.6806930693069307
2,32.015437935843806,148.07992553710938,0.504835589941973
3,31.650844216417937,74.1944808959961,0.37257824143070045
4,57.938576634512344,11.87037467956543,0.42133333333333334
5,29.541140027637056,113.3023681640625,0.6391184573002755
1,35.93121197130844,13.645492553710938,0.4733893557422969
2,8.343160377358515,123.87446594238281,0.6609686609686609
3,48.51915384615387,10.966741561889648,0.44077134986225897
4,-4.087899264289746,288.8343811035156,0.6019417475728155
5,45.333128986534405,15.05883502960205,0.46866485013623976
1,37.53280038204397,59.24095153808594,0.5077720207253886
2,-7.681801624129918,307.616455078125,0.6074561403508771
3,39.47582763337897,23.180479049682617,0.5215189873417722
4,-22.647208294645594,391.7601318359375,0.6898395721925134
5,-32.823959251101314,620.1327514648438,0.554140127388535
1,18.25762711864411,302.04559326171875,0.44176706827309237
2,1.0005952380952294,412.3785095214844,0.7005649717514124
3,46.24743183259355,24.206384658813477,0.47956989247311826
4,-5.703095238095187,257.8050537109375,0.6606334841628959
5,-28.39076062639819,540.9425048828125,0.6688102893890675
1,-112.06916666666662,494.4327392578125,0.21172919361793877
2,18.59728773584908,750.6741333007812,0.5891891891891892
3,25.15245176848876,22.489179611206055,0.5054945054945055
4,-66.04075471698111,680.8101196289062,0.38773006134969323
5,-84.98819498069494,781.3682250976562,0.7272727272727273
1,-8.864588329336527,104.96704864501953,0.3361847733105218
2,-71.0933035516093,621.5842895507812,0.4225352112676056
3,62.47747899159664,24.176069259643555,0.4958904109589041
4,40.453474288142814,74.02005767822266,0.5870646766169154
5,13.214884401114233,386.1630554199219,0.6947368421052632
1,49.315523809523825,10.607965469360352,0.4521276595744681
2,13.241526019690582,283.318603515625,0.7227138643067846
3,33.210992658793515,64.16240692138672,0.6678832116788321
4,45.17766968325793,122.85392761230469,0.631578947368421
5,7.990367346938825,363.96563720703125,0.6527093596059114
1,29.964355907780998,65.21528625488281,0.5643044619422573
2,-20.393333333333317,388.8504638671875,0.4762550881953867
3,7.660166261151687,163.96926879882812,0.6610738255033557
4,-39.61765923566877,404.87762451171875,0.5598159509202454
5,4.962987012987043,109.27250671386719,0.6565096952908587
1,15.07930598555211,361.0393981933594,0.5661764705882353
2,-41.59846093749998,322.41510009765625,0.3468426013195099
3,19.330157232704437,187.05984497070312,0.5691964285714286
4,-10.632844994201747,532.8275146484375,0.44662095984329087
5,13.320957991803283,43.0677490234375,0.5156576200417536
1,47.30788236404837,10.724897384643555,0.4098360655737705
2,38.342857142857156,14.675867080688477,0.5056179775280899
3,-60.911281706180745,609.6326293945312,0.4175257731958763
4,22.615064432989698,47.83646011352539,0.5389908256880734
5,33.53662462908014,30.53057289123535,0.5093833780160858
1,-101.39721917808214,634.4859008789062,0.09839432412247946
2,-37.25763697387514,550.2337646484375,0.5272727272727272
3,-17.385487639228444,527.1447143554688,0.7611241217798594
4,-27.615872235872246,614.3449096679688,0.6745283018867925
5,-191.03553208137708,732.0442504882812,0.17280876494023906
1,13.003543233082723,253.48919677734375,0.6466512702078522
2,-48.051380952380924,525.0377807617188,0.7243107769423559
3,-202.91999999999996,798.1920166015625,0.5753138075313807
4,29.801629726206016,23.691267013549805,0.563076923076923
5,-88.32840750630467,670.6640625,0.2904699738903394
1,27.04528985507247,35.66143035888672,0.48257372654155495
2,20.063683168316857,40.018985748291016,0.564748201438849
3,42.0110438772584,23.60604476928711,0.4211822660098522
4,20.443474223503074,113.02544403076172,0.5369928400954654
5,63.22164446721315,11.305136680603027,0.40048543689320387
1,61.91575000000002,12.083219528198242,0.4819277108433735
2,57.75655685014061,16.49302864074707,0.4742729306487696
3,-17.828406593406584,403.16400146484375,0.5407801418439716
4,-49.70151162790697,743.9002685546875,0.6417582417582418
5,-28.591491029272873,400.3591613769531,0.5953991880920162
1,43.32863963963965,14.022489547729492,0.4514285714285714
2,52.696841692789974,11.859460830688477,0.4444444444444444
3,47.70666666666668,11.233220100402832,0.4428969359331476
4,58.433405480886734,10.332009315490723,0.3865979381443299
5,9.192736646731333,189.48085021972656,0.6658415841584159
1,-41.73737113402058,552.5678100585938,0.681592039800995
2,11.997701048951058,262.4992370605469,0.5986842105263158
3,21.165519709315163,381.9361267089844,0.30109670987038883
4,-28.892758620689648,410.98907470703125,0.5942622950819673
5,-3.522723880596999,164.28787231445312,0.7222222222222222
1,-10.205753311258235,392.9599304199219,0.72782874617737
2,11.095119776417391,600.8426513671875,0.5333333333333333
3,23.834537996545777,349.2745666503906,0.6803874092009685
4,38.93929693961954,20.862272262573242,0.5229759299781181
5,-32.69393877551016,534.8629760742188,0.7236842105263158
1,19.451250000000044,65.29524993896484,0.5487804878048781
2,-17.293059262166366,338.8162841796875,0.24106041923551172
3,-48.44090909090906,598.493896484375,0.5408560311284046
4,-2.0580731707316744,762.1066284179688,0.30306021717670284
5,-41.41529514130583,445.8770751953125,0.19775280898876405
1,6.878181198910113,96.69035339355469,0.612590799031477
2,-0.06316541865211889,193.58921813964844,0.6467391304347826
3,4.790277161862576,403.65643310546875,0.6770538243626062
4,-19.28065146579803,571.97314453125,0.7689969604863222
5,-78.2483333333333,1277.5555419921875,0.7824561403508772
1,-6.415737763486931,322.122802734375,0.6775147928994083
2,22.749300970873804,69.58094787597656,0.6129032258064516
3,-21.922499999999957,487.9342956542969,0.36384439359267734
4,3.3596825396825523,201.53836059570312,0.5989304812834224
5,9.129697204968977,195.32183837890625,0.59375
1,-58.95435935380438,663.022216796875,0.22568306010928962
2,26.622900919305437,51.51301193237305,0.5818815331010453
3,-4.865225761772848,218.43862915039062,0.6171875
4,-19.825297866445,270.0955810546875,0.5380952380952381
5,25.73349627174818,19.130573272705078,0.44168734491315137
1,-2.4830044052862945,431.3222351074219,0.6252631578947369
2,-26.50140272714995,508.8245849609375,0.4366863905325444
3,7.280925410089765,356.6252746582031,0.6470588235294118
4,32.92690554156172,383.4062805175781,0.6090047393364929
5,0.9085629921260079,240.66148376464844,0.6674698795180722
1,13.81404068307387,140.41944885253906,0.6214099216710183
2,53.749626951995396,9.408956527709961,0.4250614250614251
3,40.66589693728736,28.72174072265625,0.48148148148148145
4,28.222818889970796,94.6889419555664,0.625
5,37.79876722477408,88.22638702392578,0.6082004555808656
1,-52.98749999999998,398.92706298828125,0.6361323155216285
2,21.785424410806684,16.802900314331055,0.5485714285714286
3,-9.85429577464788,535.778564453125,0.4880546075085324
4,-5.1933333333333,196.23484802246094,0.6600985221674877
5,22.662204301075292,58.39794921875,0.6484149855907781
1,19.91192355371902,55.29887390136719,0.565947242206235
2,20.595590062111825,30.632322311401367,0.5586592178770949
3,41.97329892581405,14.6441650390625,0.4689119170984456
4,38.51539215686279,11.170021057128906,0.4476439790575916
5,47.84467934976777,24.092910766601562,0.5141242937853108
1,39.92111146803728,155.7401885986328,0.5641025641025641
2,33.20846153846156,188.71109008789062,0.5768115942028985
3,30.36083022388064,310.3699035644531,0.37621023513139695
4,3.488911290322619,179.63157653808594,0.6809815950920245
5,43.00574710761842,39.817684173583984,0.45569620253164556
1,21.01977002379067,11.111000061035156,0.44970414201183434
2,-37.98599706744865,734.021240234375,0.24332129963898916
3,-20.86332428519725,359.5860595703125,0.45141065830721006
4,-1.4382946456205161,183.3330841064453,0.6623376623376623
5,-11.641028708133945,352.7776794433594,0.6704545454545454
1,-9.887189542483611,537.2465209960938,0.755700325732899
2,36.17354838709679,17.012163162231445,0.4885057471264368
3,36.817355072463755,14.600983619689941,0.494949494949495
4,-6.784664179104453,231.76589965820312,0.7162629757785467
5,28.293696788648248,17.42043685913086,0.5521126760563381
1,23.22049815855786,383.8431091308594,0.4847870182555781
2,-78.19401624597936,543.5548095703125,0.1250382146132681
3,-10.913333333333298,419.352783203125,0.5376569037656904
4,30.13481605351174,32.088966369628906,0.5139318885448917
5,8.109242424242439,314.734375,0.6153846153846154
1,-31.300170818505336,692.0769653320312,0.5972461273666093
2,-39.713622291021665,307.8863220214844,0.625920471281296
3,-33.09143044619421,542.531982421875,0.5564005069708492
4,-0.11679025423728717,27.37947654724121,0.5951219512195122
5,3.9001960784314065,28.471120834350586,0.5654450261780105
1,2.8640000000000327,491.06341552734375,0.7033898305084746
2,54.603595825426964,12.732942581176758,0.4985835694050991
3,50.35041666666669,16.912742614746094,0.4748603351955307
4,13.203986856516991,563.547119140625,0.6367816091954023
5,-9.215026785714258,540.3936157226562,0.33260153677277715
1,37.5646029411765,20.6879825592041,0.4989733059548255
2,-67.18109265734262,496.00518798828125,0.3744292237442922
3,-63.63851730310259,615.9127197265625,0.6127562642369021
